36211	2.284802	0.731675	1
44731	8.988282	1.682036	3
42003	6.129831	1.184980	3
18957	6.131721	1.541260	2
6615	5.479571	1.163094	2
3559	1.517388	1.407500	2
24958	10.184923	1.600581	3
56164	11.476357	0.863317	3
42880	11.102993	1.146378	3
68411	5.783881	1.604745	1
31851	11.632448	0.592129	3
36067	11.583379	0.921408	3
59639	3.877344	0.036400	1
51116	4.818109	0.075399	3
76953	15.172719	1.114013	1
4452	0.401694	0.343139	2
11426	4.095775	0.708589	2
31072	7.839570	0.441388	3
46421	2.061016	0.916874	1
74689	10.120147	1.627234	1
73548	12.759419	0.286942	1
40781	12.516528	1.687329	3
11477	4.217457	0.770261	2
35538	8.819597	0.525277	3
62891	1.981391	0.156757	1
41930	9.604889	1.547315	3
67009	9.913000	1.259774	1
4333	6.351773	0.123714	2
30949	11.809976	1.203031	3
5849	1.732673	0.150135	2
10014	0.000000	0.975829	2
66211	4.014207	0.931373	1
36158	8.474856	0.304971	3
25857	9.869121	0.998811	3
42894	3.680340	1.210119	1
80787	14.817425	0.513920	1
10012	0.000000	0.909764	2
73824	13.344206	0.235697	1
33273	2.169045	0.660148	1
13706	1.355070	1.225773	2
58155	0.563420	0.863758	1
19319	0.116683	0.936257	2
53830	8.730461	1.106681	3
51873	1.205507	1.210437	1
34168	1.170346	1.152940	1
47615	9.570193	1.103994	3
47897	2.339163	1.551822	1
50420	10.476444	0.797315	3
18079	5.557816	0.696846	2
73965	11.232000	1.028814	1
70135	3.177528	0.202844	1
24415	7.600567	0.350945	3
12388	1.469139	1.340975	2
42794	2.106475	0.642973	1
59293	11.592386	0.032205	3
78204	12.675732	1.552072	1
73333	11.299900	0.673051	1
12525	3.059037	1.316847	2
30799	4.582673	1.458271	1
69955	8.704402	0.864468	1
4156	0.176509	1.213535	2
56834	3.732896	0.882649	1
9296	4.955451	1.643228	2
37273	3.321020	1.110691	1
10903	2.599306	0.766668	2
13520	1.227899	1.535088	2
79695	8.579857	1.486902	1
24754	8.214763	0.009263	3
8615	4.478159	0.131101	2
80156	14.570791	0.319299	1
29855	9.545731	0.009262	3
63288	12.378351	0.019716	1
61908	10.666322	0.247053	1
81260	14.155104	1.661599	1
19255	4.564225	1.188703	2
43363	4.463908	0.738807	3
43104	1.605903	0.968992	1
40190	4.673076	0.439743	1
34168	12.320349	0.955959	3
60537	0.000000	0.059443	1
79673	14.193858	0.922870	1
17466	12.424958	1.559552	3
40788	5.861408	0.282645	1
69067	7.868196	0.621258	1
18112	10.508975	1.043020	3
47962	4.457503	0.190386	1
49510	1.754427	0.867671	1
10308	2.051402	1.338862	2
11529	4.129886	0.160462	2
67780	10.936478	0.517724	1
49409	11.037985	1.386890	3
8677	2.286472	0.056145	2
41726	10.874663	0.826652	3
10765	2.146604	1.530389	2
21058	10.704930	0.372666	3
75628	8.933971	0.981940	1
46443	7.726826	0.761842	3
50442	1.937326	1.626526	1
13197	0.000000	0.783987	2
38336	9.593014	1.028066	3
40473	0.736930	0.327815	1
83927	12.541495	1.112834	1
6734	2.394689	1.503968	2
79397	13.541573	0.615985	1
44335	5.270995	0.934880	1
30165	1.076679	0.365468	1
10902	4.733696	0.916452	2
83306	12.017855	0.283684	1
8492	1.103841	0.514103	2
71052	16.143844	0.737964	1
68738	9.789999	0.934566	1
35862	9.104067	0.155036	3
61485	12.796054	0.599476	1
7817	2.958519	0.013889	2
9736	5.700098	0.786261	2
18044	10.440508	1.338650	3
29109	9.859868	1.682915	3
13029	6.123859	0.174706	2
32668	3.251734	0.203244	1
9636	2.547140	1.690864	2
14087	0.051801	0.369039	2
10516	4.231139	0.966622	2
10927	7.026654	0.580143	2
18200	4.318663	1.096088	2
42151	4.621528	0.116914	1
12653	0.000000	1.196500	2
53223	0.589871	0.984887	1
49063	10.047303	0.817170	3
25660	9.023618	0.413532	3
61514	6.413655	0.376704	1
12057	1.671541	0.252962	2
66435	11.760911	1.317909	1
44360	8.861005	1.449658	3
60637	1.153046	1.274544	1
57451	3.727190	1.282820	1
12462	0.191328	0.550566	2
51822	5.364803	1.114640	3
32704	5.546841	1.214130	1
28417	11.041726	0.933633	3
24063	1.795918	0.220078	1
17729	10.398945	0.812000	3
48989	5.180655	0.929854	1
38112	11.031055	0.696156	3
37074	12.953353	0.787747	3
53665	3.367651	0.206026	1
15842	2.112059	1.536657	2
50274	6.970524	0.498390	1
34198	8.883087	0.549280	3
44480	11.836492	0.595534	3
16160	3.283967	0.743462	2
22655	3.386467	0.565798	1
28884	11.106068	0.795089	3
24195	1.605187	1.118061	1
38164	12.010347	0.130578	3
30239	9.667848	0.291466	3
13066	2.694790	0.393116	2
38484	12.709505	0.850562	3
45257	12.098660	0.528052	3
41007	9.766237	1.284759	3
3775	4.553061	0.123102	2
79866	13.123095	0.967908	1
13757	0.919727	0.677568	2
42569	6.338484	0.492645	3
11000	11.392014	0.245633	2
5049	3.030460	0.273760	2
51914	2.923519	0.179735	1
26950	8.096819	1.319342	3
36006	9.318191	1.475724	3
5814	0.000000	1.589409	2
2615	6.261861	0.569088	2
6832	3.906172	0.785410	2
9482	4.157931	0.960173	2
4219	3.354950	1.369515	2
54447	3.018732	0.630164	1
42934	8.991717	1.195124	3
29183	3.654999	0.854257	1
14280	9.017090	0.043800	2
15688	0.469284	0.208900	2
29325	11.887051	0.954326	3
76156	13.306274	1.153424	1
33643	2.277268	0.510711	1
13463	7.990793	0.486804	2
40316	11.717366	0.209262	3
65708	5.321928	1.427062	1
49408	3.224271	0.007123	1
39393	1.357270	0.515800	1
67824	6.522203	1.116808	1
37232	11.874568	1.385701	3
33536	11.488802	1.679625	3
69452	10.105713	0.427848	1
28713	11.745940	1.676052	3
54926	8.725202	0.256644	3
30210	11.568959	0.660329	3
34939	3.370088	0.409133	1
56105	9.267471	1.179421	3
28855	3.874472	1.682841	3
8281	6.391924	0.449264	2
26003	3.150435	0.524165	1
47749	2.380657	1.385026	1
13218	0.000000	0.777261	2
6950	3.735426	1.101859	2
9595	2.213287	1.635773	2
11574	4.004443	0.636491	2
18596	3.406168	0.998701	2
45051	1.097565	0.205355	1
78411	7.495949	1.507154	1
25207	8.415935	1.660015	3
0	0.000000	1.624574	2
17872	1.684142	1.067318	2
27412	10.005598	0.841428	3
76753	10.850767	1.452180	1
12475	7.626812	1.550313	2
12732	4.651725	1.547751	2
6898	5.543363	1.635788	2
9896	5.444384	1.067212	2
41615	8.915830	1.143177	3
6956	1.842278	1.260264	2
10865	2.234643	1.085175	2
39344	8.735782	0.489104	3
41830	8.560913	0.013658	3
61228	2.162649	1.593506	1
24014	5.852550	0.286656	2
14922	8.065240	1.470449	2
37631	9.271209	0.347780	3
23323	10.014005	0.078168	3
77416	14.466758	0.093668	1
1173	1.207589	0.183976	2
68168	10.028745	0.918531	1
29773	10.901961	0.567596	3
25722	13.233767	0.680218	3
33042	14.360102	1.408811	3
6281	1.394250	1.248767	2
11874	1.736510	0.961819	2
39825	6.690789	0.625705	3
0	5.285898	1.189729	2
31543	7.774403	0.876309	3
72341	8.436071	1.077658	1
12506	0.189999	1.356740	2
1865	0.566803	1.266402	2
37599	11.847542	0.561435	3
7214	0.000000	0.603544	2
10634	0.729282	0.706723	2
35356	11.157192	1.135313	3
54114	9.009667	0.994626	3
40037	11.487964	0.814067	3
62348	7.153978	0.384724	1
47621	5.128108	1.428077	1
9861	5.048797	0.376835	2
37418	11.107277	1.547749	3
47769	10.345385	0.370369	3
15255	11.075573	0.321993	3
48453	7.713000	0.229264	3
55914	2.663558	1.622890	1
32541	11.757490	0.617765	3
4424	0.000000	0.934128	2
26023	1.937368	0.920861	1
35366	4.667632	1.692602	1
1273	1.616557	1.434672	2
56038	3.945570	0.139826	1
11705	0.150470	0.479041	2
78169	8.869355	0.938126	1
17393	8.139495	0.642242	3
25197	4.537989	1.677482	1
15989	9.531656	0.885261	3
36865	8.911018	0.893649	3
15100	5.289483	0.658527	2
42009	12.271505	0.817460	3
9098	0.000000	0.058063	2
40925	0.983001	1.115696	1
73183	11.121199	1.334070	1
11833	4.369479	0.764929	2
38542	1.845183	1.484045	1
73155	8.434786	0.063589	1
28009	11.529995	0.643035	3
70037	6.006413	1.679710	1
14478	1.291661	1.321829	2
37397	10.104424	0.847976	3
32210	10.990301	0.634734	3
14311	4.001198	1.589818	2
7993	2.493037	0.478042	2
61250	5.939540	1.133073	1
29544	0.000000	0.073042	1
20158	8.998683	1.624184	3
49396	5.124195	1.473760	1
6833	0.000000	0.908589	2
23958	6.842590	0.157591	3
4483	0.000000	0.669399	2
15474	4.243752	0.202416	2
39106	4.950711	0.958045	1
56599	13.005134	1.034843	3
35924	10.211137	0.245516	3
21777	5.079316	1.191542	3
15248	4.155791	0.480823	2
64181	12.484360	0.954318	1
14189	11.319093	0.839769	3
6148	0.000000	1.441899	2
45201	10.684221	0.816862	3
66257	12.061955	1.416615	1
67659	5.367727	0.889121	1
36593	4.855769	1.392070	1
12861	3.201843	1.169434	2
59220	10.016590	0.588955	3
75658	14.929146	0.222362	1
810	3.108526	1.508698	2
12836	4.586939	0.536116	2
4963	2.461556	0.519401	2
43733	9.452696	1.209690	3
67709	16.104266	1.660776	1
62097	7.839011	0.357228	3
43081	8.410473	0.176456	3
11823	2.932206	0.104836	2
34163	1.843341	1.544812	1
10106	0.000000	1.683136	2
47076	11.215010	0.784807	3
5558	0.000000	0.020145	2
75409	13.808290	1.192342	1
59411	0.000000	0.025471	1
12329	1.607572	1.100045	2
36815	3.184837	0.429994	1
14880	0.000000	1.222156	2
23900	5.819815	0.546762	3
57564	8.523258	1.612527	1
8848	0.000000	0.807504	2
622	0.000000	1.541026	2
51368	11.335221	1.013746	3
70332	8.503718	0.289340	1
35301	10.175497	0.124262	3
30251	11.928841	0.315682	3
8751	0.000000	1.660954	2
74910	16.092128	1.420571	1
31642	8.848164	0.440424	3
5559	0.000000	1.345650	2
22171	2.385672	1.234563	1
27037	10.793598	0.620566	3
27110	9.237873	0.617218	3
37560	8.882695	0.073194	3
15216	3.829215	0.801063	2
42948	9.791098	0.940691	3
40730	8.671672	0.979356	3
70155	9.813572	1.157150	1
30024	10.082629	1.015578	3
37197	2.524092	0.340076	1
4444	3.552533	1.376196	2
51624	10.060138	1.383290	3
13411	5.358601	0.968249	2
32599	8.406790	1.411812	3
62933	6.241635	1.106414	1
27837	8.407711	0.927507	3
70057	8.073040	1.263259	1
73207	11.790869	1.579717	1
33805	1.585657	0.020784	1
33570	3.869958	0.735259	1
38355	11.714107	1.004095	3
62835	9.262069	1.468024	1
37220	3.557161	0.850060	1
43227	8.522857	0.732757	3
64770	8.373925	0.295393	1
65496	5.419411	0.686125	1
31874	8.100478	0.655759	3
44179	5.315608	0.739321	1
34775	6.701901	0.304203	3
8482	3.424669	1.262512	2
10838	3.792292	0.988745	2
11359	4.763237	1.292404	2
22145	7.294332	1.159014	1
44823	14.736804	1.228269	3
49518	2.114069	0.409494	1
15384	5.696915	0.253308	2
4527	0.000000	1.253142	2
42636	5.443122	0.660574	1
62572	4.747075	1.345987	1
55330	2.195148	0.650596	1
10397	6.651863	0.329092	2
61896	8.395066	0.959065	1
86558	16.936366	1.478787	1
11841	4.236301	0.848741	2
9228	0.000000	1.015891	2
10712	6.271263	1.059749	2
31846	13.594833	0.748919	3
12365	2.717293	1.288704	2
42544	10.358735	1.414237	3
44040	5.987586	0.899487	1
31096	3.923963	0.874499	3
43339	13.206413	1.114191	3
74156	14.297175	0.028949	1
10946	5.290807	0.873632	2
12738	0.863378	1.619773	2
53876	5.000123	0.434296	1
10786	1.727063	0.163510	2
6358	0.825852	1.097262	2
33333	10.288180	0.602862	3
35830	13.746231	0.372321	3
38635	12.675322	0.563845	3
29749	9.641815	1.396861	3
3895	0.874696	1.689552	2
815	1.534080	0.366376	2
12884	0.935319	1.009154	2
63557	13.086777	0.942170	1
15017	5.767378	1.065620	2
65337	10.742589	1.335660	3
45087	2.958244	1.159815	1
30495	10.396014	0.895121	3
35283	10.775733	0.991868	3
5614	4.012174	1.161959	2
69950	5.262835	0.688158	1
10763	0.000000	1.090712	2
9707	4.051107	0.404750	2
30929	7.410078	0.006214	3
65693	5.644405	0.471832	1
46024	5.035401	0.331218	3
10214	8.056318	1.128525	3
14189	6.048952	0.922357	2
7795	1.043609	0.827794	2
8182	0.000000	0.342192	2
9351	2.605280	0.420745	2
29241	6.108505	0.506079	3
14091	13.103021	0.193400	3
10802	1.207732	0.249032	2
8902	0.000000	1.538027	2
20275	1.200215	1.232916	2
34558	4.134355	1.256247	1
26036	13.769428	0.684096	3
6723	4.573425	0.148758	2
52814	4.966654	1.061394	1
75505	12.987224	1.562870	1
0	3.905349	1.595621	2
43670	10.964602	1.362428	3
8001	4.672030	1.140150	2
57351	0.000000	0.002107	1
31102	9.608311	1.437226	3
26402	2.847278	0.225034	1
67484	8.708572	0.282590	1
13109	4.438542	1.596394	2
72420	7.060852	1.620977	1
19409	3.421518	0.910540	2
9082	1.877994	1.291934	2
6487	0.000000	1.357132	2
9617	5.190139	0.806838	2
34636	3.479661	1.196051	1
4943	4.520678	0.090430	2
58551	2.734446	1.108014	1
46174	4.882046	0.422086	1
42539	8.180097	0.922251	3
22000	10.848815	0.958517	3
17611	1.961572	0.866457	2
29693	8.479972	0.435299	3
30121	11.628247	1.695344	3
66118	5.763783	0.144614	1
62412	13.504306	0.052866	1
41100	7.798870	1.238831	3
5383	0.836275	1.199227	2
8967	0.896408	1.584146	2
49706	10.177697	1.471700	3
45142	12.048109	0.597820	3
7044	2.824384	1.466997	2
42701	0.677269	0.223663	1
11138	2.217710	0.377370	2
37806	6.225194	1.396003	3
10029	8.285701	0.890250	2
37034	9.959672	0.924443	3
27180	9.444543	1.537740	3
34399	10.205996	0.467836	3
40519	8.262314	1.033572	3
4857	3.583576	1.443321	2
5330	3.454151	0.512952	2
49085	0.309055	1.586656	1
13116	0.000000	0.095421	2
20392	8.939905	0.633680	3
39068	11.151900	0.231755	3
71851	3.073502	0.241219	1
47321	3.931592	0.261277	1
28766	1.548489	0.974222	1
28255	8.730709	0.196969	3
44070	5.232992	1.115159	1
7385	1.818540	1.627602	2
13199	4.661032	0.995327	2
58519	0.694117	0.832630	1
69630	12.145256	0.090647	1
73815	17.804620	0.553243	1
45724	11.671397	0.572325	3
4354	2.895182	0.790073	2
9594	1.470398	1.322096	2
33421	13.155710	0.506923	3
19847	11.365149	0.506952	3
40509	0.710840	1.227189	1
37440	11.846152	1.186931	3
28908	11.002518	1.317343	3
5698	1.938177	1.095368	2
49671	3.590786	0.259001	1
15189	3.973675	1.546177	2
72329	7.026567	0.130573	1
36427	10.552533	1.005313	3
29598	10.288330	1.060907	3
43750	0.038879	0.310294	1
8312	0.000000	0.706707	2
47459	11.534460	0.502826	3
6578	3.803673	0.157661	2
41786	10.378437	1.149234	3
7524	3.319141	1.442121	2
36342	9.018005	1.275991	3
73745	3.972322	0.655080	1
47210	4.337373	0.444971	1
72556	8.586059	0.000417	1
36228	2.182673	1.043032	1
68358	10.675762	1.064759	1
35203	11.254735	0.241439	3
8136	3.413180	1.425834	2
67851	11.758341	0.979567	1
24481	11.137414	1.563738	3
55459	3.791886	0.122660	1
69774	11.428959	1.130694	1
10675	8.302230	1.481457	2
58632	2.541457	1.029759	1
23802	2.654862	0.297676	1
10491	6.857173	0.524375	2
24539	2.937328	0.728519	1
72853	14.463237	0.932533	1
29808	2.968111	0.343237	1
23298	9.215206	0.620094	3
42738	12.238982	0.667756	3
73164	10.462528	1.696397	1
67851	9.616979	0.758637	1
23465	11.435951	0.463709	3
11358	3.161798	0.372263	2
11978	2.011853	0.661690	2
3680	6.342887	0.875840	2
30565	13.220560	0.647041	3
25380	9.315691	0.966886	3
10636	3.317445	0.853688	2
23315	9.293744	1.433622	3
19797	6.340089	0.249502	2
12998	12.927095	0.211911	3
44304	1.029305	1.266124	1
47819	7.267394	1.027354	3
53641	3.687165	1.575648	1
9019	2.171394	1.638139	2
38530	12.527095	0.045099	3
13696	2.313017	0.637029	2
72253	12.305693	0.519091	1
2254	2.504874	1.653336	2
37345	9.451220	1.221090	3
64394	4.826399	0.336113	1
37336	3.550488	0.098159	1
19808	9.255953	0.637923	3
13272	0.000000	0.930462	2
35945	10.459011	0.575899	3
12063	3.523387	1.206829	2
41351	9.302245	0.175050	3
6182	2.394416	1.575867	2
66703	7.422347	0.495596	1
18812	11.887115	1.222018	3
61631	7.908749	0.535204	1
70982	13.501303	1.225952	1
61538	10.673994	1.310340	1
69119	6.736700	1.075728	1
77756	11.848908	0.360767	1
37311	15.671326	0.661635	3
30230	3.839270	0.640047	1
51295	9.413384	0.416225	3
51607	3.331670	1.384123	1
12749	0.000000	1.132644	2
8516	3.184513	1.394286	2
7682	2.630659	0.115820	2
12399	0.000000	1.222371	2
20212	3.375634	1.044185	2
617	3.648310	0.314207	2
37407	8.702508	0.071977	3
58797	6.565249	1.583304	1
35640	1.214341	0.102401	1
33361	4.224723	1.367846	1
73022	7.766930	1.032392	1
15112	3.536528	0.496469	2
73774	9.755264	1.208048	1
36000	9.730531	1.232939	3
11415	2.776625	0.108300	2
61070	7.911697	1.603177	1
34698	0.000000	0.587627	1
27201	8.833636	0.600838	3
72268	13.504474	1.534661	1
23745	2.644560	1.441552	1
6742	0.240548	1.332186	2
33703	12.078224	1.046528	3
7114	0.000000	0.490010	2
58857	4.731424	0.557208	1
25666	13.891245	1.185166	3
28249	3.598033	1.679713	1
59814	5.496058	1.191697	1
21346	12.444359	1.193577	3
16405	0.000000	1.380689	2
13859	6.110644	1.419074	2
15688	9.593412	0.364937	2
32967	8.560724	0.682594	3
33732	8.654778	1.337681	3
39542	10.689415	0.474138	3
48457	4.571108	1.506834	3
70526	6.843026	1.238053	1
28312	0.407891	0.690671	1
37659	2.531523	1.314777	1
27059	8.391926	1.679937	3
22850	13.434207	1.242732	3
13587	5.194657	1.565567	2
12349	4.729700	0.819833	2
14386	4.201033	1.627585	2
39400	10.292854	0.655437	3
44221	11.845899	0.809967	3
10238	9.716612	1.392315	3
38768	2.330078	0.192685	1
50019	3.846815	1.240745	1
26954	6.123785	0.655827	1
39247	9.767745	1.291758	3
10583	4.189614	0.757756	2
35318	5.552064	1.204254	3
25646	9.802322	0.657760	3
9504	0.400472	1.094347	2
21715	11.764121	1.145743	3
62911	10.547664	1.003943	1
26371	9.288079	1.304925	3
16480	0.359111	0.762342	2
28031	11.998932	0.143541	3
64418	6.467480	0.072057	1
18769	3.720148	1.506088	2
72846	10.921618	1.619135	1
31052	10.692188	0.709006	3
53217	0.000000	0.353876	1
61560	8.644910	1.208708	1
14769	1.690392	0.299951	2
19484	9.106507	0.294533	3
55776	3.461474	1.324817	1
5381	3.015217	1.003349	2
38455	4.012296	1.251591	1
13215	8.879317	0.870158	2
44804	6.750442	0.691027	3
36345	6.778756	1.645323	3
3463	2.414870	1.026324	2
48970	5.999894	0.518260	1
14648	6.500796	1.620985	2
44103	11.717319	1.647879	3
45990	2.978036	1.313982	1
40399	4.308549	0.712784	1
44226	12.830805	0.876716	3
65045	10.109262	1.497238	1
49722	8.837098	1.561674	3
51441	4.186951	1.342160	1
42697	4.311324	1.334098	1
17537	0.000000	0.550149	2
13795	3.990368	0.421226	2
10754	0.000000	1.698351	2
13143	6.272709	0.083585	2
77119	14.579587	1.140818	1
47684	1.749829	1.042517	1
13400	4.803721	0.299787	2
40825	10.948094	0.857207	3
55481	2.705132	0.658874	1
70001	18.653140	0.822614	1
23178	8.856452	1.161993	3
24456	9.150243	0.992494	3
70822	7.036385	1.187167	1
570	0.101349	0.908876	2
27754	10.232882	1.492479	3
33583	9.050987	0.781728	3
28956	10.646784	1.031401	3
50675	11.084510	0.622178	3
6836	3.875587	1.327803	2
5882	0.000000	0.960056	2
786	7.767968	1.437651	2
8737	3.473009	0.328968	2
11698	3.506802	1.444035	2
9386	3.706634	0.568317	2
28745	0.347171	0.605208	1
11422	0.000000	1.547999	2
2121	4.360035	0.399197	2
8929	3.682689	0.053797	2
28995	10.626020	0.624757	3
66997	5.200146	1.384986	1
67576	9.717226	0.395701	1
35213	7.175289	0.677477	3
17501	7.095236	1.360606	2
12952	8.417547	0.725489	2
30332	8.104624	1.076725	3
12125	9.577576	0.338788	3
28233	10.921632	1.621960	3
37571	10.715641	1.230465	3
24756	8.918123	1.457238	3
8995	1.485950	1.480570	2
35490	8.444004	0.982069	3
29893	10.792160	1.266342	3
13730	1.614266	1.249636	2
12525	6.066197	0.285390	2
55293	2.986016	1.271972	1
18049	15.881798	1.133123	3
66345	9.219149	0.467345	1
68112	12.434346	0.726031	1
65443	10.566224	0.158333	1
27124	6.024343	0.489567	1
73317	12.953424	0.286266	1
26975	9.107051	0.022680	3
28482	1.493276	0.352861	1
36165	2.128356	1.386861	1
8111	4.372351	0.540130	2
36853	10.542376	0.683213	3
19781	2.417809	0.091496	2
25791	11.564957	0.398436	3
62062	4.148357	0.227392	1
24074	10.544455	0.481626	3
38420	2.461597	1.389606	1
69678	10.250794	1.108451	1
13641	13.991668	1.461663	3
26912	13.258524	1.315369	3
44885	9.624548	1.069769	3
57204	2.778428	1.364899	1
7149	4.508406	1.189000	2
14667	11.785073	0.189734	3
43958	10.731960	1.494025	3
13999	8.991828	0.965011	3
38348	6.680694	0.263497	3
33040	10.826514	1.102348	3
37893	7.579815	1.096565	3
36576	10.138104	1.205678	3
68399	12.584509	0.522486	1
19408	6.932614	0.626377	3
30146	2.978377	0.309389	1
33606	2.443843	0.875692	1
48382	9.945065	1.628321	3
57197	1.432552	1.576110	1
37349	3.676104	1.521240	1
74767	11.453913	0.151183	1
11424	0.000000	1.295686	2
15703	0.000000	1.557118	2
48790	3.894362	0.514416	1
16558	3.886061	0.904143	2
36458	10.795451	1.043866	3
4513	4.260157	1.186445	2
8053	2.383499	0.264238	2
13965	7.267548	0.802761	2
7908	2.124948	0.592712	2
15980	6.754932	1.160688	2
16095	1.419163	0.861441	2
47873	4.885290	1.338401	1
50738	3.322801	1.218273	1
55344	12.367222	0.071717	3
27918	6.824933	0.273328	3
9942	11.070837	0.505023	3
76613	14.432318	0.927768	1
61345	6.864530	0.121837	1
44690	11.773714	0.440238	3
10025	4.378587	0.373998	2
48424	2.518064	0.659913	1
11526	0.000000	1.169220	2
77510	9.411157	0.657950	1
30285	11.186759	0.445443	3
25440	2.413598	0.044347	1
20334	13.040257	0.552966	3
13519	1.609459	1.534443	2
11135	7.362791	0.941267	2
13098	0.842886	1.106150	2
42860	3.462339	1.054389	1
73296	11.848529	0.747525	1
38355	7.911199	0.851770	3
46254	1.336623	0.058329	1
6629	3.883670	0.205405	2
2112	2.866772	1.392903	2
16051	11.250663	0.700158	3
9181	8.000086	1.400868	2
35270	10.900938	0.002896	3
52132	6.197809	0.239996	1
12833	10.653130	1.693043	3
16342	9.827706	0.756731	3
3645	1.329161	0.265492	2
14340	5.334130	1.054519	2
36032	14.220632	0.498519	3
59287	4.242450	0.599568	1
33538	9.863233	0.514995	3
4264	5.804491	0.833913	2
61937	10.223706	1.503696	1
38574	0.890450	1.491073	1
31920	1.457038	0.300331	1
41629	1.612917	1.557567	1
48312	6.133545	1.377781	1
4958	1.440362	0.020421	2
47183	8.132825	0.204079	3
9019	7.067459	0.897578	2
26215	9.241101	1.089506	3
29866	2.534832	1.225080	1
59069	4.767462	0.592673	1
33735	12.376657	1.351434	3
64403	3.758776	0.457165	1
77514	20.186452	1.645899	1
23037	7.367590	1.076474	3
7001	12.895126	0.313378	2
41935	8.811432	0.310370	3
6487	0.000000	0.563841	2
7835	0.000000	1.239533	2
19424	0.925267	0.406093	2
80306	13.150297	0.378253	1
87810	20.771684	1.687704	1
66455	3.548658	0.939210	1
62405	5.793333	0.829189	1
45225	5.919757	1.047776	1
8655	4.971700	0.051245	2
39063	3.951134	1.441235	1
50085	8.448935	1.085979	3
67913	5.882738	0.132070	1
75858	11.690587	0.028545	1
13507	3.674988	1.658721	2
70980	5.975927	0.532807	1
29315	10.216088	0.643462	3
38912	8.326094	1.543162	3
